"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"classic"
"GO:0046928"	"regulation of neurotransmitter secretion"	195	25	16.43	"0.02292"
"GO:0048680"	"positive regulation of axon regeneration"	84	13	7.08	"0.02303"
"GO:0051966"	"regulation of synaptic transmission, glu..."	84	13	7.08	"0.02303"
"GO:0070572"	"positive regulation of neuron projection..."	84	13	7.08	"0.02303"
"GO:1901019"	"regulation of calcium ion transmembrane ..."	129	18	10.87	"0.02306"
"GO:0048771"	"tissue remodeling"	205	26	17.27	"0.02336"
"GO:0048793"	"pronephros development"	67	11	5.64	"0.02351"
"GO:0050892"	"intestinal absorption"	102	15	8.59	"0.02359"
"GO:0009062"	"fatty acid catabolic process"	314	37	26.45	"0.02360"
"GO:1990138"	"neuron projection extension"	406	46	34.2	"0.02405"
"GO:0003206"	"cardiac chamber morphogenesis"	196	25	16.51	"0.02425"
"GO:0097485"	"neuron projection guidance"	828	86	69.75	"0.02430"
"GO:0006084"	"acetyl-CoA metabolic process"	76	12	6.4	"0.02454"
"GO:0032228"	"regulation of synaptic transmission, GAB..."	76	12	6.4	"0.02454"
"GO:0071392"	"cellular response to estradiol stimulus"	76	12	6.4	"0.02454"
"GO:0051283"	"negative regulation of sequestering of c..."	177	23	14.91	"0.02456"
"GO:0060560"	"developmental growth involved in morphog..."	605	65	50.96	"0.02484"
"GO:0032222"	"regulation of synaptic transmission, cho..."	85	13	7.16	"0.02517"
"GO:0045197"	"establishment or maintenance of epitheli..."	149	20	12.55	"0.02529"
"GO:0098542"	"defense response to other organism"	1375	136	115.83	"0.02539"
"GO:0015914"	"phospholipid transport"	112	16	9.43	"0.02541"
"GO:0051179"	"localization"	9090	803	765.73	"0.02550"
"GO:0007162"	"negative regulation of cell adhesion"	276	33	23.25	"0.02592"
"GO:0048678"	"response to axon injury"	276	33	23.25	"0.02592"
"GO:0008299"	"isoprenoid biosynthetic process"	68	11	5.73	"0.02599"
"GO:0070670"	"response to interleukin-4"	68	11	5.73	"0.02599"
"GO:0048660"	"regulation of smooth muscle cell prolife..."	207	26	17.44	"0.02603"
"GO:0006935"	"chemotaxis"	1168	117	98.39	"0.02640"
"GO:0021872"	"forebrain generation of neurons"	131	18	11.04	"0.02650"
"GO:0035011"	"melanotic encapsulation of foreign targe..."	77	12	6.49	"0.02692"
"GO:0046885"	"regulation of hormone biosynthetic proce..."	77	12	6.49	"0.02692"
"GO:0007519"	"skeletal muscle tissue development"	297	35	25.02	"0.02705"
"GO:0042755"	"eating behavior"	198	25	16.68	"0.02707"
"GO:0045933"	"positive regulation of muscle contractio..."	113	16	9.52	"0.02737"
"GO:0019637"	"organophosphate metabolic process"	1913	184	161.15	"0.02750"
"GO:0007166"	"cell surface receptor signaling pathway"	3421	317	288.18	"0.02765"
"GO:1901136"	"carbohydrate derivative catabolic proces..."	369	42	31.08	"0.02808"
"GO:0010634"	"positive regulation of epithelial cell m..."	189	24	15.92	"0.02813"
"GO:0043244"	"regulation of protein-containing complex..."	189	24	15.92	"0.02813"
"GO:0045766"	"positive regulation of angiogenesis"	189	24	15.92	"0.02813"
"GO:0051291"	"protein heterooligomerization"	258	31	21.73	"0.02838"
"GO:0051240"	"positive regulation of multicellular org..."	2762	259	232.67	"0.02863"
"GO:0005977"	"glycogen metabolic process"	151	20	12.72	"0.02870"
"GO:0048666"	"neuron development"	2660	250	224.07	"0.02871"
"GO:0048588"	"developmental cell growth"	536	58	45.15	"0.02883"
"GO:0006767"	"water-soluble vitamin metabolic process"	209	26	17.61	"0.02894"
"GO:0071674"	"mononuclear cell migration"	123	17	10.36	"0.02896"
"GO:0044092"	"negative regulation of molecular functio..."	1459	143	122.9	"0.02896"
"GO:0032989"	"cellular component morphogenesis"	2299	218	193.66	"0.02922"
"GO:0044419"	"biological process involved in interspec..."	2299	218	193.66	"0.02922"
"GO:0007159"	"leukocyte cell-cell adhesion"	269	32	22.66	"0.02973"
"GO:2000146"	"negative regulation of cell motility"	350	40	29.48	"0.02974"
"GO:2001259"	"positive regulation of cation channel ac..."	105	15	8.85	"0.02979"
"GO:0045912"	"negative regulation of carbohydrate meta..."	87	13	7.33	"0.02987"
"GO:1901616"	"organic hydroxy compound catabolic proce..."	87	13	7.33	"0.02987"
"GO:0022008"	"neurogenesis"	3498	323	294.67	"0.03084"
"GO:0060359"	"response to ammonium ion"	290	34	24.43	"0.03094"
"GO:0014888"	"striated muscle adaptation"	70	11	5.9	"0.03150"
"GO:0019432"	"triglyceride biosynthetic process"	70	11	5.9	"0.03150"
"GO:0002062"	"chondrocyte differentiation"	115	16	9.69	"0.03163"
"GO:0006625"	"protein targeting to peroxisome"	172	22	14.49	"0.03207"
"GO:0035088"	"establishment or maintenance of apical/b..."	172	22	14.49	"0.03207"
"GO:0072662"	"protein localization to peroxisome"	172	22	14.49	"0.03207"
"GO:0072663"	"establishment of protein localization to..."	172	22	14.49	"0.03207"
"GO:0002833"	"positive regulation of response to bioti..."	445	49	37.49	"0.03208"
"GO:0021879"	"forebrain neuron differentiation"	106	15	8.93	"0.03211"
"GO:0086003"	"cardiac muscle cell contraction"	97	14	8.17	"0.03240"
"GO:0030859"	"polarized epithelial cell differentiatio..."	88	13	7.41	"0.03245"
"GO:0061162"	"establishment of monopolar cell polarity"	88	13	7.41	"0.03245"
"GO:0061339"	"establishment or maintenance of monopola..."	88	13	7.41	"0.03245"
"GO:1902652"	"secondary alcohol metabolic process"	322	37	27.12	"0.03304"
"GO:0010595"	"positive regulation of endothelial cell ..."	163	21	13.73	"0.03326"
"GO:1901607"	"alpha-amino acid biosynthetic process"	144	19	12.13	"0.03350"
"GO:0006520"	"amino acid metabolic process"	722	75	60.82	"0.03355"
"GO:0002768"	"immune response-regulating cell surface ..."	292	34	24.6	"0.03371"
"GO:0048659"	"smooth muscle cell proliferation"	212	26	17.86	"0.03375"
"GO:0070542"	"response to fatty acid"	154	20	12.97	"0.03445"
"GO:0050832"	"defense response to fungus"	135	18	11.37	"0.03452"
"GO:0009404"	"toxin metabolic process"	71	11	5.98	"0.03454"
"GO:0032611"	"interleukin-1 beta production"	71	11	5.98	"0.03454"
"GO:0007595"	"lactation"	107	15	9.01	"0.03454"
"GO:0060443"	"mammary gland morphogenesis"	107	15	9.01	"0.03454"
"GO:0051282"	"regulation of sequestering of calcium io..."	193	24	16.26	"0.03490"
"GO:0046031"	"ADP metabolic process"	80	12	6.74	"0.03507"
"GO:0032956"	"regulation of actin cytoskeleton organiz..."	553	59	46.58	"0.03523"
"GO:0005976"	"polysaccharide metabolic process"	213	26	17.94	"0.03548"
"GO:0032231"	"regulation of actin filament bundle asse..."	145	19	12.21	"0.03562"
"GO:0006638"	"neutral lipid metabolic process"	253	30	21.31	"0.03573"
"GO:0006639"	"acylglycerol metabolic process"	253	30	21.31	"0.03573"
"GO:0032879"	"regulation of localization"	3774	346	317.92	"0.03582"
"GO:1904063"	"negative regulation of cation transmembr..."	117	16	9.86	"0.03636"
"GO:0044042"	"glucan metabolic process"	155	20	13.06	"0.03654"
"GO:0044272"	"sulfur compound biosynthetic process"	449	49	37.82	"0.03674"
"GO:0002027"	"regulation of heart rate"	136	18	11.46	"0.03677"
"GO:0048010"	"vascular endothelial growth factor recep..."	136	18	11.46	"0.03677"
"GO:0034284"	"response to monosaccharide"	397	44	33.44	"0.03693"
"GO:0097746"	"blood vessel diameter maintenance"	204	25	17.18	"0.03707"
"GO:0120039"	"plasma membrane bounded cell projection ..."	1673	161	140.93	"0.03717"
"GO:0051017"	"actin filament bundle assembly"	214	26	18.03	"0.03727"
"GO:0021955"	"central nervous system neuron axonogenes..."	72	11	6.07	"0.03779"
"GO:0048858"	"cell projection morphogenesis"	1674	161	141.02	"0.03782"
"GO:0022602"	"ovulation cycle process"	90	13	7.58	"0.03808"
"GO:1901071"	"glucosamine-containing compound metaboli..."	90	13	7.58	"0.03808"
"GO:0044706"	"multi-multicellular organism process"	336	38	28.3	"0.03833"
"GO:0040012"	"regulation of locomotion"	1463	142	123.24	"0.03853"
"GO:0032870"	"cellular response to hormone stimulus"	1197	118	100.83	"0.03859"
"GO:0007635"	"chemosensory behavior"	275	32	23.17	"0.03872"
"GO:0006112"	"energy reserve metabolic process"	156	20	13.14	"0.03873"
"GO:1901575"	"organic substance catabolic process"	3769	345	317.5	"0.03879"
"GO:0007413"	"axonal fasciculation"	118	16	9.94	"0.03890"
"GO:0051492"	"regulation of stress fiber assembly"	118	16	9.94	"0.03890"
"GO:0031348"	"negative regulation of defense response"	265	31	22.32	"0.03892"
"GO:0050866"	"negative regulation of cell activation"	137	18	11.54	"0.03914"
"GO:0061572"	"actin filament bundle organization"	225	27	18.95	"0.03922"
"GO:1903037"	"regulation of leukocyte cell-cell adhesi..."	235	28	19.8	"0.03923"
"GO:0002697"	"regulation of immune effector process"	472	51	39.76	"0.03924"
"GO:0035239"	"tube morphogenesis"	1957	186	164.85	"0.03934"
"GO:0006022"	"aminoglycan metabolic process"	347	39	29.23	"0.03937"
"GO:0043462"	"regulation of ATP-dependent activity"	166	21	13.98	"0.03944"
"GO:0000271"	"polysaccharide biosynthetic process"	109	15	9.18	"0.03982"
"GO:0019722"	"calcium-mediated signaling"	337	38	28.39	"0.03983"
"GO:0061245"	"establishment or maintenance of bipolar ..."	176	22	14.83	"0.04000"
"GO:0072524"	"pyridine-containing compound metabolic p..."	276	32	23.25	"0.04040"
"GO:0031100"	"animal organ regeneration"	186	23	15.67	"0.04043"
"GO:0032272"	"negative regulation of protein polymeriz..."	100	14	8.42	"0.04059"
"GO:0045445"	"myoblast differentiation"	100	14	8.42	"0.04059"
"GO:0051893"	"regulation of focal adhesion assembly"	100	14	8.42	"0.04059"
"GO:0090109"	"regulation of cell-substrate junction as..."	100	14	8.42	"0.04059"
"GO:0150116"	"regulation of cell-substrate junction or..."	100	14	8.42	"0.04059"
"GO:0034614"	"cellular response to reactive oxygen spe..."	317	36	26.7	"0.04069"
"GO:0048812"	"neuron projection morphogenesis"	1656	159	139.5	"0.04079"
"GO:0002931"	"response to ischemia"	73	11	6.15	"0.04124"
"GO:0032890"	"regulation of organic acid transport"	82	12	6.91	"0.04139"
"GO:0030155"	"regulation of cell adhesion"	741	76	62.42	"0.04154"
"GO:0106030"	"neuron projection fasciculation"	119	16	10.02	"0.04158"
"GO:0001889"	"liver development"	432	47	36.39	"0.04191"
"GO:0034330"	"cell junction organization"	1490	144	125.52	"0.04198"
"GO:0009583"	"detection of light stimulus"	148	19	12.47	"0.04260"
"GO:0008344"	"adult locomotory behavior"	370	41	31.17	"0.04283"
"GO:0043086"	"negative regulation of catalytic activit..."	971	97	81.8	"0.04288"
"GO:2000147"	"positive regulation of cell motility"	581	61	48.94	"0.04291"
"GO:0042551"	"neuron maturation"	237	28	19.96	"0.04299"
"GO:1902600"	"proton transmembrane transport"	227	27	19.12	"0.04306"
"GO:0001775"	"cell activation"	1537	148	129.47	"0.04376"
"GO:0006909"	"phagocytosis"	402	44	33.86	"0.04395"
"GO:0022408"	"negative regulation of cell-cell adhesio..."	168	21	14.15	"0.04400"
"GO:0007619"	"courtship behavior"	139	18	11.71	"0.04419"
"GO:0062014"	"negative regulation of small molecule me..."	139	18	11.71	"0.04419"
"GO:1902930"	"regulation of alcohol biosynthetic proce..."	139	18	11.71	"0.04419"
"GO:0048168"	"regulation of neuronal synaptic plastici..."	120	16	10.11	"0.04438"
"GO:0046683"	"response to organophosphorus"	248	29	20.89	"0.04477"
"GO:0007031"	"peroxisome organization"	188	23	15.84	"0.04480"
"GO:0007193"	"adenylate cyclase-inhibiting G protein-c..."	74	11	6.23	"0.04491"
"GO:0010039"	"response to iron ion"	74	11	6.23	"0.04491"
"GO:0035136"	"forelimb morphogenesis"	74	11	6.23	"0.04491"
"GO:0035640"	"exploration behavior"	74	11	6.23	"0.04491"
"GO:0007589"	"body fluid secretion"	198	24	16.68	"0.04501"
"GO:0015749"	"monosaccharide transmembrane transport"	218	26	18.36	"0.04514"
"GO:0002685"	"regulation of leukocyte migration"	111	15	9.35	"0.04565"
"GO:0014074"	"response to purine-containing compound"	320	36	26.96	"0.04569"
"GO:0006826"	"iron ion transport"	130	17	10.95	"0.04577"
"GO:0043535"	"regulation of blood vessel endothelial c..."	130	17	10.95	"0.04577"
"GO:0051153"	"regulation of striated muscle cell diffe..."	159	20	13.39	"0.04587"
"GO:0001817"	"regulation of cytokine production"	691	71	58.21	"0.04601"
"GO:0007165"	"signal transduction"	6272	559	528.34	"0.04609"
"GO:0014902"	"myotube differentiation"	269	31	22.66	"0.04614"
"GO:0008652"	"amino acid biosynthetic process"	169	21	14.24	"0.04643"
"GO:0060113"	"inner ear receptor cell differentiation"	169	21	14.24	"0.04643"
"GO:0033002"	"muscle cell proliferation"	300	34	25.27	"0.04673"
"GO:0043574"	"peroxisomal transport"	179	22	15.08	"0.04683"
"GO:0007565"	"female pregnancy"	229	27	19.29	"0.04718"
"GO:0030335"	"positive regulation of cell migration"	563	59	47.43	"0.04720"
"GO:0031110"	"regulation of microtubule polymerization..."	150	19	12.64	"0.04777"
"GO:0006508"	"proteolysis"	2446	228	206.05	"0.04811"
"GO:0042078"	"germ-line stem cell division"	84	12	7.08	"0.04847"
"GO:1903038"	"negative regulation of leukocyte cell-ce..."	84	12	7.08	"0.04847"
"GO:0051279"	"regulation of release of sequestered cal..."	112	15	9.43	"0.04878"
"GO:0070207"	"protein homotrimerization"	75	11	6.32	"0.04879"
"GO:0031349"	"positive regulation of defense response"	479	51	40.35	"0.04885"
"GO:0006898"	"receptor-mediated endocytosis"	353	39	29.74	"0.04905"
"GO:0010951"	"negative regulation of endopeptidase act..."	180	22	15.16	"0.04929"
"GO:0035296"	"regulation of tube diameter"	230	27	19.37	"0.04934"
"GO:0006641"	"triglyceride metabolic process"	220	26	18.53	"0.04951"
"GO:0050772"	"positive regulation of axonogenesis"	210	25	17.69	"0.04960"
"GO:0050778"	"positive regulation of immune response"	694	71	58.46	"0.04966"
"GO:0035295"	"tube development"	2608	242	219.69	"0.04980"
"GO:0061448"	"connective tissue development"	312	35	26.28	"0.04989"
