"go"	"cluster"	"parent"	"score"	"size"	"term"	"parentTerm"	"termUniqueness"	"termUniquenessWithinCluster"	"termDispensability"
"GO:0001944"	49	"GO:0001525"	2.98296666070122	831	"vasculature development"	"angiogenesis"	0.914688596491228	0.226071428571429	0.942
"GO:0042362"	6	"GO:0032787"	2.97881070093006	13	"fat-soluble vitamin biosynthetic process"	"monocarboxylic acid metabolic process"	0.935230263157895	0.388833333333333	0.488
"GO:0009593"	57	"GO:0050906"	2.97061622231479	513	"detection of chemical stimulus"	"detection of stimulus involved in sensory perception"	0.93794298245614	0.254166666666667	0.937
"GO:0008064"	17	"GO:0030049"	2.94692155651658	154	"regulation of actin polymerization or depolymerization"	"muscle filament sliding"	0.890558114035088	0.265058823529412	0.581
"GO:0002275"	64	"GO:0043312"	2.94309514866353	98	"myeloid cell activation involved in immune response"	"neutrophil degranulation"	0.904200657894737	0.277125	0.866
"GO:0009612"	19	"GO:0070482"	2.93930215964639	213	"response to mechanical stimulus"	"response to oxygen levels"	0.94611951754386	0.396818181818182	0.719
"GO:0031667"	4	"GO:0009605"	2.93554201077308	495	"response to nutrient levels"	"response to external stimulus"	0.945083333333333	0.351090909090909	0.701
"GO:0032102"	4	"GO:0009605"	2.93181413825384	481	"negative regulation of response to external stimulus"	"response to external stimulus"	0.904934210526316	0.478181818181818	0.701
"GO:0034767"	39	"GO:0006836"	2.92445303860747	158	"positive regulation of monoatomic ion transmembrane transport"	"neurotransmitter transport"	0.877935307017544	0.283666666666667	0.35
"GO:1901570"	14	"GO:0006721"	2.91721462968355	52	"fatty acid derivative biosynthetic process"	"terpenoid metabolic process"	0.948864035087719	0.473972222222222	0.498
"GO:0042742"	32	"GO:0009617"	2.91721462968355	330	"defense response to bacterium"	"response to bacterium"	0.931304824561404	0.3057	0.919
"GO:0007009"	69	"GO:0007009"	2.9100948885606	170	"plasma membrane organization"	"plasma membrane organization"	0.963996710526316	0.49225	0
"GO:1904064"	39	"GO:0006836"	2.9100948885606	141	"positive regulation of cation transmembrane transport"	"neurotransmitter transport"	0.877878289473684	0.286333333333333	0.347
"GO:0072329"	31	"GO:0044282"	2.9100948885606	131	"monocarboxylic acid catabolic process"	"small molecule catabolic process"	0.921771929824561	0.245916666666667	0.907
"GO:0019755"	13	"GO:0015837"	2.90657831483776	61	"one-carbon compound transport"	"amine transport"	0.940737938596491	0.562904761904762	0.428
"GO:0048265"	24	"GO:0061041"	2.89962945488244	34	"response to pain"	"regulation of wound healing"	0.922066885964912	0.609952380952381	0.332
"GO:0014070"	11	"GO:0009636"	2.89619627904404	913	"response to organic cyclic compound"	"response to toxic substance"	0.930930921052632	0.425172413793103	0.466
"GO:0019748"	70	"GO:0019748"	2.89619627904404	57	"secondary metabolic process"	"secondary metabolic process"	0.974081140350877	0.388666666666667	0
"GO:0050879"	23	"GO:0003009"	2.89619627904404	60	"multicellular organismal movement"	"skeletal muscle contraction"	0.958367324561403	0.338666666666667	0.985
"GO:0048738"	45	"GO:0055010"	2.88605664769316	247	"cardiac muscle tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.914645833333333	0.40564705882353	0.854
"GO:0000303"	42	"GO:0019430"	2.86327943284359	28	"response to superoxide"	"removal of superoxide radicals"	0.931070175438596	0.189333333333333	0.986
"GO:0010033"	11	"GO:0009636"	2.86012091359876	2837	"response to organic substance"	"response to toxic substance"	0.922722587719298	0.409827586206897	0.543
"GO:0030029"	17	"GO:0030049"	2.84466396253494	809	"actin filament-based process"	"muscle filament sliding"	0.961049342105263	0.249823529411765	0.668
"GO:1901698"	11	"GO:0009636"	2.81815641205523	1136	"response to nitrogen compound"	"response to toxic substance"	0.931281798245614	0.42848275862069	0.481
"GO:0046716"	5	"GO:0006873"	2.8153085691824	24	"muscle cell cellular homeostasis"	"intracellular monoatomic ion homeostasis"	0.985405701754386	0.430833333333333	0.677
"GO:0007188"	7	"GO:0007186"	2.8153085691824	248	"adenylate cyclase-modulating G protein-coupled receptor signaling pathway"	"G protein-coupled receptor signaling pathway"	0.919479166666667	0.4047	0.822
"GO:0007154"	61	"GO:0019932"	2.80966830182971	6667	"cell communication"	"second-messenger-mediated signaling"	0.965358552631579	0.679	0.458
"GO:0032094"	4	"GO:0009605"	2.80687540164554	36	"response to food"	"response to external stimulus"	0.939576754385965	0.463454545454545	0.532
"GO:0002274"	64	"GO:0043312"	2.80410034759077	241	"myeloid leukocyte activation"	"neutrophil degranulation"	0.930275219298246	0.26425	0.794
"GO:0009063"	31	"GO:0044282"	2.79588001734407	113	"amino acid catabolic process"	"small molecule catabolic process"	0.916948464912281	0.249166666666667	0.903
"GO:0060465"	71	"GO:0060465"	2.79048498545737	4	"pharynx development"	"pharynx development"	0.94675	0.634	0
"GO:0043299"	37	"GO:0046903"	2.79048498545737	81	"leukocyte degranulation"	"secretion"	0.914048245614035	0.362352941176471	0.752
"GO:0048545"	11	"GO:0009636"	2.77989191195995	330	"response to steroid hormone"	"response to toxic substance"	0.933286184210526	0.440206896551724	0.421
"GO:1903532"	39	"GO:0006836"	2.77728352885242	288	"positive regulation of secretion by cell"	"neurotransmitter transport"	0.88359649122807	0.331	0.365
"GO:0005975"	62	"GO:0009250"	2.76955107862173	570	"carbohydrate metabolic process"	"glucan biosynthetic process"	0.956247807017544	0.243272727272727	0.791
"GO:0042446"	9	"GO:0065008"	2.76700388960785	66	"hormone biosynthetic process"	"regulation of biological quality"	0.924143640350877	0.511742857142857	0.586
"GO:0002444"	29	"GO:0006956"	2.76700388960785	110	"myeloid leukocyte mediated immunity"	"complement activation"	0.980639254385965	0.42575	0.675
"GO:0050830"	32	"GO:0009617"	2.7594507517174	118	"defense response to Gram-positive bacterium"	"response to bacterium"	0.937948464912281	0.3707	0.82
"GO:0007015"	26	"GO:0051764"	2.75696195131371	464	"actin filament organization"	"actin crosslink formation"	0.934989035087719	0.212904761904762	0.724
"GO:0015701"	13	"GO:0015837"	2.75202673363819	35	"bicarbonate transport"	"amine transport"	0.938855263157895	0.57852380952381	0.412
"GO:0050728"	24	"GO:0061041"	2.73754891026957	202	"negative regulation of inflammatory response"	"regulation of wound healing"	0.9013125	0.431619047619048	0.605
"GO:0034764"	39	"GO:0006836"	2.73754891026957	217	"positive regulation of transmembrane transport"	"neurotransmitter transport"	0.882769736842105	0.28	0.358
"GO:0030832"	17	"GO:0030049"	2.73754891026957	157	"regulation of actin filament length"	"muscle filament sliding"	0.894686403508772	0.266529411764706	0.581
"GO:2000242"	38	"GO:0060279"	2.73518217699046	76	"negative regulation of reproductive process"	"positive regulation of ovulation"	0.958724780701754	0.44675	0.674
"GO:0006950"	24	"GO:0061041"	2.73282827159699	4034	"response to stress"	"regulation of wound healing"	0.931029605263158	0.464095238095238	0.533
"GO:0051241"	72	"GO:0051241"	2.73282827159699	1247	"negative regulation of multicellular organismal process"	"negative regulation of multicellular organismal process"	0.896987938596491	0.42775	0
"GO:0042133"	46	"GO:0042136"	2.72584215073632	27	"neurotransmitter metabolic process"	"neurotransmitter biosynthetic process"	0.968012061403509	0.519	0.962
"GO:0051932"	16	"GO:0099537"	2.72124639904717	58	"synaptic transmission, GABAergic"	"trans-synaptic signaling"	0.951921052631579	0.372684210526316	0.748
"GO:0009743"	27	"GO:0071324"	2.70996538863748	230	"response to carbohydrate"	"cellular response to disaccharide stimulus"	0.935979166666667	0.374470588235294	0.695
"GO:0033993"	27	"GO:0071324"	2.70553377383841	923	"response to lipid"	"cellular response to disaccharide stimulus"	0.930622807017544	0.478941176470588	0.366
"GO:0001662"	10	"GO:0007610"	2.70333480973847	39	"behavioral fear response"	"behavior"	0.90949451754386	0.409642857142857	0.742
"GO:0002756"	54	"GO:0002752"	2.70333480973847	16	"MyD88-independent toll-like receptor signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.892142543859649	0.330888888888889	0.712
"GO:0071466"	40	"GO:0006805"	2.69680394257951	192	"cellular response to xenobiotic stimulus"	"xenobiotic metabolic process"	0.932411184210526	0.33775	0.975
"GO:0035094"	11	"GO:0009636"	2.69464863055338	51	"response to nicotine"	"response to toxic substance"	0.950712719298246	0.641724137931035	0.363
"GO:0051239"	72	"GO:0051241"	2.69464863055338	3123	"regulation of multicellular organismal process"	"negative regulation of multicellular organismal process"	0.896946271929825	0.44125	0.784
"GO:0002252"	29	"GO:0006956"	2.69464863055338	708	"immune effector process"	"complement activation"	0.977714912280702	0.341	0.805
"GO:0015695"	13	"GO:0015837"	2.68613277963085	62	"organic cation transport"	"amine transport"	0.939453947368421	0.57652380952381	0.441
"GO:0089718"	22	"GO:0015711"	2.68193666503724	50	"amino acid import across plasma membrane"	"organic anion transport"	0.914982456140351	0.252263157894737	0.8
"GO:0051258"	48	"GO:0032271"	2.67366413907125	286	"protein polymerization"	"regulation of protein polymerization"	0.952211622807018	0.313272727272727	0.965
"GO:0032273"	48	"GO:0032271"	2.67162039656126	91	"positive regulation of protein polymerization"	"regulation of protein polymerization"	0.920424342105263	0.335363636363636	0.934
"GO:0030835"	26	"GO:0051764"	2.67162039656126	44	"negative regulation of actin filament depolymerization"	"actin crosslink formation"	0.88769298245614	0.254047619047619	0.612
"GO:0050727"	24	"GO:0061041"	2.66756154008439	425	"regulation of inflammatory response"	"regulation of wound healing"	0.904777412280702	0.412952380952381	0.645
"GO:0030838"	48	"GO:0032271"	2.66354026615147	52	"positive regulation of actin filament polymerization"	"regulation of protein polymerization"	0.885981359649123	0.352909090909091	0.896
"GO:0007599"	9	"GO:0065008"	2.6615435063954	231	"hemostasis"	"regulation of biological quality"	0.94722697368421	0.427914285714286	0.674
"GO:0009409"	19	"GO:0070482"	2.64397414280688	44	"response to cold"	"response to oxygen levels"	0.951865131578947	0.456636363636364	0.634
"GO:1903793"	2	"GO:0006811"	2.64206515299955	3	"positive regulation of monoatomic anion transport"	"monoatomic ion transport"	0.914618421052631	0.434846153846154	0.529
"GO:0019369"	14	"GO:0006721"	2.64206515299955	58	"arachidonic acid metabolic process"	"terpenoid metabolic process"	0.916418859649123	0.387555555555556	0.568
"GO:0051938"	22	"GO:0015711"	2.63827216398241	39	"L-glutamate import"	"organic anion transport"	0.933610745614035	0.247631578947368	0.763
"GO:0030216"	45	"GO:0055010"	2.6345120151091	177	"keratinocyte differentiation"	"ventricular cardiac muscle tissue morphogenesis"	0.943154605263158	0.442117647058824	0.464
"GO:0009066"	6	"GO:0032787"	2.6345120151091	48	"aspartate family amino acid metabolic process"	"monocarboxylic acid metabolic process"	0.928464912280702	0.4232	0.678
"GO:0046165"	12	"GO:1901615"	2.6345120151091	145	"alcohol biosynthetic process"	"organic hydroxy compound metabolic process"	0.923893640350877	0.232315789473684	0.865
"GO:0045765"	49	"GO:0001525"	2.63264407897398	349	"regulation of angiogenesis"	"angiogenesis"	0.881212719298246	0.219428571428571	0.92
"GO:0006959"	29	"GO:0006956"	2.63078414258986	258	"humoral immune response"	"complement activation"	0.947419956140351	0.4465	0.912
"GO:0050795"	10	"GO:0007610"	2.62893213772826	74	"regulation of behavior"	"behavior"	0.920975877192982	0.413142857142857	0.786
"GO:0006633"	6	"GO:0032787"	2.62160209905186	168	"fatty acid biosynthetic process"	"monocarboxylic acid metabolic process"	0.906441885964912	0.324066666666667	0.851
"GO:0009068"	6	"GO:0032787"	2.61261017366127	17	"aspartate family amino acid catabolic process"	"monocarboxylic acid metabolic process"	0.928298245614035	0.470533333333333	0.613
"GO:0030879"	73	"GO:0030879"	2.60730304674033	133	"mammary gland development"	"mammary gland development"	0.958723684210526	0.476636363636364	0
"GO:0090504"	45	"GO:0055010"	2.59516628338006	38	"epiboly"	"ventricular cardiac muscle tissue morphogenesis"	0.957059210526316	0.466176470588235	0.595
"GO:1901880"	63	"GO:0051495"	2.59516628338006	70	"negative regulation of protein depolymerization"	"positive regulation of cytoskeleton organization"	0.924402412280702	0.3515	0.493
"GO:0032970"	17	"GO:0030049"	2.59516628338006	379	"regulation of actin filament-based process"	"muscle filament sliding"	0.935209429824561	0.237529411764706	0.62
"GO:0043266"	2	"GO:0006811"	2.59345981956604	102	"regulation of potassium ion transport"	"monoatomic ion transport"	0.89915899122807	0.288102564102564	0.717
"GO:0000305"	42	"GO:0019430"	2.59006687666871	29	"response to oxygen radical"	"removal of superoxide radicals"	0.930949561403509	0.189	0.984
"GO:0046457"	14	"GO:0006721"	2.55284196865778	32	"prostanoid biosynthetic process"	"terpenoid metabolic process"	0.915235745614035	0.3805	0.543
"GO:0001516"	14	"GO:0006721"	2.55284196865778	32	"prostaglandin biosynthetic process"	"terpenoid metabolic process"	0.915233552631579	0.380444444444444	0.543
"GO:1903170"	2	"GO:0006811"	2.54515513999149	49	"negative regulation of calcium ion transmembrane transport"	"monoatomic ion transport"	0.880871710526316	0.291923076923077	0.658
"GO:0007638"	19	"GO:0070482"	2.53760200210104	14	"mechanosensory behavior"	"response to oxygen levels"	0.915621710526316	0.488545454545455	0.585
"GO:0042448"	9	"GO:0065008"	2.52432881167557	16	"progesterone metabolic process"	"regulation of biological quality"	0.893026315789474	0.556314285714286	0.509
"GO:0043052"	19	"GO:0070482"	2.52432881167557	2	"thermotaxis"	"response to oxygen levels"	0.952655701754386	0.539909090909091	0.519
"GO:1901685"	74	"GO:1901685"	2.52432881167557	4	"glutathione derivative metabolic process"	"glutathione derivative metabolic process"	0.963836622807018	0.4176	0
"GO:1901687"	74	"GO:1901685"	2.52432881167557	4	"glutathione derivative biosynthetic process"	"glutathione derivative metabolic process"	0.959274122807018	0.3988	1
"GO:0050907"	57	"GO:0050906"	2.52432881167557	479	"detection of chemical stimulus involved in sensory perception"	"detection of stimulus involved in sensory perception"	0.871088815789474	0.249666666666667	0.983
"GO:0006582"	70	"GO:0019748"	2.51570016065321	26	"melanin metabolic process"	"secondary metabolic process"	0.948099780701754	0.404	0.943
"GO:0006955"	29	"GO:0006956"	2.49485002168009	2024	"immune response"	"complement activation"	0.935014254385965	0.341875	0.648
"GO:0009888"	45	"GO:0055010"	2.48811663902113	2031	"tissue development"	"ventricular cardiac muscle tissue morphogenesis"	0.950405701754386	0.384	0.589
"GO:0045332"	69	"GO:0007009"	2.48811663902113	52	"phospholipid translocation"	"plasma membrane organization"	0.876980263157895	0.33675	0.673
"GO:0032233"	26	"GO:0051764"	2.48678239993206	61	"positive regulation of actin filament bundle assembly"	"actin crosslink formation"	0.905747807017544	0.226285714285714	0.623
"GO:0043242"	63	"GO:0051495"	2.47237009912866	80	"negative regulation of protein-containing complex disassembly"	"positive regulation of cytoskeleton organization"	0.923740131578947	0.355333333333333	0.499
"GO:0032409"	21	"GO:0032780"	2.4672456210075	271	"regulation of transporter activity"	"negative regulation of ATP-dependent activity"	0.96615350877193	0.378307692307692	0.495
"GO:0002221"	54	"GO:0002752"	2.45842075605342	236	"pattern recognition receptor signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.864330043859649	0.224444444444444	0.885
"GO:0021954"	51	"GO:0007417"	2.45469288353418	89	"central nervous system neuron development"	"central nervous system development"	0.915823464912281	0.4013	0.74
"GO:0009065"	31	"GO:0044282"	2.45469288353418	27	"glutamine family amino acid catabolic process"	"small molecule catabolic process"	0.925167763157895	0.311916666666667	0.799
"GO:0042330"	52	"GO:0033058"	2.45469288353418	470	"taxis"	"directional locomotion"	0.9330625	0.291181818181818	0.512
"GO:0046688"	35	"GO:0010035"	2.44855000202712	37	"response to copper ion"	"response to inorganic substance"	0.946078947368421	0.380125	0.793
"GO:0022612"	73	"GO:0030879"	2.44611697335613	122	"gland morphogenesis"	"mammary gland development"	0.950627192982456	0.478181818181818	0.799
"GO:0051481"	9	"GO:0065008"	2.44009337496389	13	"negative regulation of cytosolic calcium ion concentration"	"regulation of biological quality"	0.961345394736842	0.628371428571429	0.495
"GO:0034204"	69	"GO:0007009"	2.43533393574791	57	"lipid translocation"	"plasma membrane organization"	0.876436403508772	0.334	0.677
"GO:0019363"	75	"GO:0019363"	2.4294570601181	28	"pyridine nucleotide biosynthetic process"	"pyridine nucleotide biosynthetic process"	0.928685307017544	0.17525	0
"GO:0019359"	75	"GO:0019363"	2.4294570601181	28	"nicotinamide nucleotide biosynthetic process"	"pyridine nucleotide biosynthetic process"	0.928685307017544	0.17525	1
"GO:0003014"	3	"GO:0006936"	2.42481215507234	126	"renal system process"	"muscle contraction"	0.936549342105263	0.486183673469388	0.567
"GO:0009820"	76	"GO:0009820"	2.41793663708829	7	"alkaloid metabolic process"	"alkaloid metabolic process"	0.97059649122807	1	0
"GO:0071495"	8	"GO:0050896"	2.41680122603138	1522	"cellular response to endogenous stimulus"	"response to stimulus"	0.949884868421053	0.3834	0.4
"GO:0051260"	48	"GO:0032271"	2.41116827440579	194	"protein homooligomerization"	"regulation of protein polymerization"	0.955026315789474	0.346909090909091	0.636
"GO:0042440"	77	"GO:0042440"	2.4089353929735	81	"pigment metabolic process"	"pigment metabolic process"	0.974457236842105	1	0
"GO:0006954"	24	"GO:0061041"	2.4089353929735	886	"inflammatory response"	"regulation of wound healing"	0.939482456140351	0.481571428571429	0.438
"GO:0016114"	14	"GO:0006721"	2.38827669199266	16	"terpenoid biosynthetic process"	"terpenoid metabolic process"	0.942934210526316	0.436611111111111	0.857
"GO:0030834"	26	"GO:0051764"	2.38827669199266	53	"regulation of actin filament depolymerization"	"actin crosslink formation"	0.894218201754386	0.251047619047619	0.62
"GO:0016051"	62	"GO:0009250"	2.38615817812393	214	"carbohydrate biosynthetic process"	"glucan biosynthetic process"	0.954429824561403	0.239090909090909	0.894
"GO:0001667"	78	"GO:0001667"	2.37059040089728	497	"ameboidal-type cell migration"	"ameboidal-type cell migration"	0.976598684210526	0.356333333333333	0
"GO:0002263"	29	"GO:0006956"	2.37059040089728	305	"cell activation involved in immune response"	"complement activation"	0.895554824561404	0.3225625	0.741
"GO:0016525"	49	"GO:0001525"	2.37059040089728	150	"negative regulation of angiogenesis"	"angiogenesis"	0.879847587719298	0.253142857142857	0.848
"GO:0015740"	22	"GO:0015711"	2.35654732351381	27	"C4-dicarboxylate transport"	"organic anion transport"	0.936635964912281	0.308473684210526	0.762
"GO:0007274"	16	"GO:0099537"	2.34969247686806	27	"neuromuscular synaptic transmission"	"trans-synaptic signaling"	0.955275219298246	0.428947368421053	0.695
"GO:0010522"	9	"GO:0065008"	2.34198860334289	18	"regulation of calcium ion transport into cytosol"	"regulation of biological quality"	0.878675438596491	0.5724	0.507
"GO:0007187"	7	"GO:0007186"	2.34198860334289	56	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"G protein-coupled receptor signaling pathway"	0.930502192982456	0.529	0.697
"GO:0051606"	57	"GO:0050906"	2.33913452199613	675	"detection of stimulus"	"detection of stimulus involved in sensory perception"	0.956820175438596	0.2475	0.968
"GO:0002366"	29	"GO:0006956"	2.32330639037513	301	"leukocyte activation involved in immune response"	"complement activation"	0.895584429824561	0.3235625	0.74
"GO:0031424"	73	"GO:0030879"	2.32239304727951	83	"keratinization"	"mammary gland development"	0.921190789473684	0.615	0.378
"GO:0009642"	19	"GO:0070482"	2.32239304727951	18	"response to light intensity"	"response to oxygen levels"	0.964973684210526	0.5	0.601
"GO:1901381"	2	"GO:0006811"	2.32239304727951	37	"positive regulation of potassium ion transmembrane transport"	"monoatomic ion transport"	0.886729166666667	0.311461538461538	0.646
"GO:0051452"	5	"GO:0006873"	2.32239304727951	55	"intracellular pH reduction"	"intracellular monoatomic ion homeostasis"	0.938132675438597	0.2585	0.817
"GO:0002758"	54	"GO:0002752"	2.32148162095989	255	"innate immune response-activating signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.863632675438596	0.224	0.879
"GO:0033627"	65	"GO:0010810"	2.30891850787703	88	"cell adhesion mediated by integrin"	"regulation of cell-substrate adhesion"	0.983501096491228	0.449533333333333	0.572
"GO:0051899"	9	"GO:0065008"	2.30539480106643	80	"membrane depolarization"	"regulation of biological quality"	0.952632675438596	0.527285714285714	0.601
"GO:0046717"	37	"GO:0046903"	2.29843201494407	43	"acid secretion"	"secretion"	0.944320175438597	0.472941176470588	0.702
"GO:0051928"	2	"GO:0006811"	2.29499204066666	118	"positive regulation of calcium ion transport"	"monoatomic ion transport"	0.885577850877193	0.275435897435897	0.705
"GO:0002220"	54	"GO:0002752"	2.29499204066666	91	"innate immune response activating cell surface receptor signaling pathway"	"cell surface pattern recognition receptor signaling pathway"	0.875708333333333	0.269	0.982
"GO:0043542"	50	"GO:0010631"	2.29328221766324	284	"endothelial cell migration"	"epithelial cell migration"	0.933462719298246	0.16175	0.976
"GO:0045055"	37	"GO:0046903"	2.29157909986529	227	"regulated exocytosis"	"secretion"	0.926058114035088	0.294588235294118	0.848
"GO:0072525"	75	"GO:0019363"	2.28903688100472	31	"pyridine-containing compound biosynthetic process"	"pyridine nucleotide biosynthetic process"	0.948425438596491	0.17925	0.98
"GO:0090505"	45	"GO:0055010"	2.28483264215154	37	"epiboly involved in wound healing"	"ventricular cardiac muscle tissue morphogenesis"	0.909592105263158	0.466823529411765	0.594
"GO:0044319"	45	"GO:0055010"	2.28483264215154	37	"wound healing, spreading of cells"	"ventricular cardiac muscle tissue morphogenesis"	0.894719298245614	0.466823529411765	0.594
"GO:0030042"	26	"GO:0051764"	2.28483264215154	58	"actin filament depolymerization"	"actin crosslink formation"	0.937843201754386	0.285285714285714	0.629
"GO:0010524"	9	"GO:0065008"	2.28149831113273	13	"positive regulation of calcium ion transport into cytosol"	"regulation of biological quality"	0.873150219298246	0.579942857142857	0.495
"GO:0007617"	10	"GO:0007610"	2.27572413039921	36	"mating behavior"	"behavior"	0.946641447368421	0.358357142857143	0.747
"GO:0030036"	17	"GO:0030049"	2.27490547891853	719	"actin cytoskeleton organization"	"muscle filament sliding"	0.937597587719298	0.247235294117647	0.66
"GO:0006887"	37	"GO:0046903"	2.27164621797877	349	"exocytosis"	"secretion"	0.923143640350877	0.270647058823529	0.89
"GO:0008202"	14	"GO:0006721"	2.26280735729526	327	"steroid metabolic process"	"terpenoid metabolic process"	0.940348684210526	0.422833333333333	0.596
"GO:0002443"	29	"GO:0006956"	2.24412514432751	466	"leukocyte mediated immunity"	"complement activation"	0.978529605263158	0.36225	0.765
"GO:1903035"	24	"GO:0061041"	2.24108810760203	97	"negative regulation of response to wounding"	"regulation of wound healing"	0.91003399122807	0.38247619047619	0.941
"GO:0060004"	4	"GO:0009605"	2.23882418684427	21	"reflex"	"response to external stimulus"	0.959188596491228	0.627636363636364	0.5
"GO:0097035"	69	"GO:0007009"	2.23807216157947	62	"regulation of membrane lipid distribution"	"plasma membrane organization"	0.927536184210526	0.3345	0.681
"GO:0046364"	62	"GO:0009250"	2.23657200643706	102	"monosaccharide biosynthetic process"	"glucan biosynthetic process"	0.928401315789474	0.265545454545455	0.844
"GO:0061337"	3	"GO:0006936"	2.23433144524099	97	"cardiac conduction"	"muscle contraction"	0.900492324561404	0.346408163265306	0.568
"GO:0008207"	9	"GO:0065008"	2.23136189875239	37	"C21-steroid hormone metabolic process"	"regulation of biological quality"	0.906224780701754	0.531257142857143	0.55
"GO:0051496"	26	"GO:0051764"	2.23136189875239	51	"positive regulation of stress fiber assembly"	"actin crosslink formation"	0.905830043859649	0.231047619047619	0.616
"GO:0010882"	3	"GO:0006936"	2.23062267392386	26	"regulation of cardiac muscle contraction by calcium ion signaling"	"muscle contraction"	0.868461622807018	0.367265306122449	0.794
"GO:0009435"	75	"GO:0019363"	2.23062267392386	26	"NAD biosynthetic process"	"pyridine nucleotide biosynthetic process"	0.928759868421053	0.166875	0.996
"GO:0051453"	5	"GO:0006873"	2.22548303427145	89	"regulation of intracellular pH"	"intracellular monoatomic ion homeostasis"	0.936121710526316	0.234222222222222	0.847
"GO:0031589"	65	"GO:0010810"	2.22184874961636	356	"cell-substrate adhesion"	"regulation of cell-substrate adhesion"	0.979899122807018	0.304466666666667	0.942
"GO:0070613"	36	"GO:0072376"	2.21324857785444	67	"regulation of protein processing"	"protein activation cascade"	0.927712719298246	0.323571428571429	0.639
"GO:0007420"	66	"GO:0021884"	2.20760831050175	723	"brain development"	"forebrain neuron development"	0.908995614035088	0.325571428571429	0.708
"GO:0046686"	35	"GO:0010035"	2.20620961530918	59	"response to cadmium ion"	"response to inorganic substance"	0.945189692982456	0.371625	0.808
"GO:0021953"	51	"GO:0007417"	2.20551195334083	181	"central nervous system neuron differentiation"	"central nervous system development"	0.912301535087719	0.3832	0.798
"GO:1904427"	2	"GO:0006811"	2.20481541031758	84	"positive regulation of calcium ion transmembrane transport"	"monoatomic ion transport"	0.876764254385965	0.273692307692308	0.682
"GO:1901334"	79	"GO:1901334"	2.19791074211827	10	"lactone metabolic process"	"lactone metabolic process"	0.965251096491228	0.5	0
"GO:0019852"	79	"GO:1901334"	2.19791074211827	10	"L-ascorbic acid metabolic process"	"lactone metabolic process"	0.92938048245614	0.5	1
"GO:0006586"	25	"GO:0042401"	2.19791074211827	13	"indolalkylamine metabolic process"	"biogenic amine biosynthetic process"	0.95414802631579	0.302	0.818
"GO:0006693"	14	"GO:0006721"	2.19654288435159	50	"prostaglandin metabolic process"	"terpenoid metabolic process"	0.9195	0.395694444444444	0.559
"GO:0006692"	14	"GO:0006721"	2.19654288435159	51	"prostanoid metabolic process"	"terpenoid metabolic process"	0.919433114035088	0.395194444444444	0.56
"GO:0071236"	33	"GO:0046677"	2.18243463044022	12	"cellular response to antibiotic"	"response to antibiotic"	0.94586951754386	0.535	0.93
"GO:0071322"	27	"GO:0071324"	2.1791420105603	151	"cellular response to carbohydrate stimulus"	"cellular response to disaccharide stimulus"	0.92728947368421	0.369235294117647	0.725
"GO:1903317"	36	"GO:0072376"	2.17587416608345	71	"regulation of protein maturation"	"protein activation cascade"	0.928264254385965	0.392571428571429	0.641
"GO:0006694"	14	"GO:0006721"	2.17327747983101	184	"steroid biosynthetic process"	"terpenoid metabolic process"	0.937178728070175	0.409861111111111	0.562
"GO:0050817"	28	"GO:0050819"	2.16621562534352	229	"coagulation"	"negative regulation of coagulation"	0.950493421052632	0.403666666666667	0.883
"GO:0051588"	39	"GO:0006836"	2.15304467498018	99	"regulation of neurotransmitter transport"	"neurotransmitter transport"	0.914337719298246	0.398266666666667	0.913
"GO:0002764"	29	"GO:0006956"	2.14266750356873	500	"immune response-regulating signaling pathway"	"complement activation"	0.892048245614035	0.3393125	0.714
"GO:0042698"	80	"GO:0042698"	2.13966199342901	71	"ovulation cycle"	"ovulation cycle"	0.95143201754386	0.3415	0
"GO:0045879"	81	"GO:0045879"	2.13846558914096	34	"negative regulation of smoothened signaling pathway"	"negative regulation of smoothened signaling pathway"	0.916114035087719	0.8055	0
"GO:0042219"	56	"GO:0006575"	2.13846558914096	22	"cellular modified amino acid catabolic process"	"cellular modified amino acid metabolic process"	0.954550438596491	0.573	0.854
"GO:1901699"	11	"GO:0009636"	2.13846558914096	691	"cellular response to nitrogen compound"	"response to toxic substance"	0.922378289473684	0.433689655172414	0.455
"GO:0072359"	49	"GO:0001525"	2.13727247168203	1222	"circulatory system development"	"angiogenesis"	0.910583333333333	0.270642857142857	0.855
"GO:0021515"	51	"GO:0007417"	2.1331221856625	50	"cell differentiation in spinal cord"	"central nervous system development"	0.919291666666667	0.45545	0.718
"GO:0060538"	15	"GO:0055002"	2.1331221856625	178	"skeletal muscle organ development"	"striated muscle cell development"	0.951993421052632	0.2595	0.704
"GO:0040013"	52	"GO:0033058"	2.13135556160517	423	"negative regulation of locomotion"	"directional locomotion"	0.949708333333333	0.289454545454545	0.494
"GO:0006801"	68	"GO:0072593"	2.13076828026902	72	"superoxide metabolic process"	"reactive oxygen species metabolic process"	0.964614035087719	0.5435	0.913
"GO:0001952"	65	"GO:0010810"	2.13076828026902	125	"regulation of cell-matrix adhesion"	"regulation of cell-substrate adhesion"	0.956173245614035	0.304866666666667	0.952
