"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"classic"
"GO:0048636"	"positive regulation of muscle organ deve..."	98	16	9.61	"0.02856"
"GO:0022603"	"regulation of anatomical structure morph..."	1665	186	163.23	"0.02866"
"GO:0046620"	"regulation of organ growth"	257	35	25.19	"0.02876"
"GO:0070647"	"protein modification by small protein co..."	1416	160	138.82	"0.02888"
"GO:0006475"	"internal protein amino acid acetylation"	354	46	34.7	"0.02922"
"GO:0030099"	"myeloid cell differentiation"	571	70	55.98	"0.02941"
"GO:0072698"	"protein localization to microtubule cyto..."	75	13	7.35	"0.02955"
"GO:0097306"	"cellular response to alcohol"	275	37	26.96	"0.02962"
"GO:0032501"	"multicellular organismal process"	11102	1126	1088.37	"0.02976"
"GO:0071166"	"ribonucleoprotein complex localization"	284	38	27.84	"0.03000"
"GO:0048592"	"eye morphogenesis"	803	95	78.72	"0.03013"
"GO:0032434"	"regulation of proteasomal ubiquitin-depe..."	258	35	25.29	"0.03025"
"GO:0007294"	"germarium-derived oocyte fate determinat..."	83	14	8.14	"0.03035"
"GO:0048333"	"mesodermal cell differentiation"	83	14	8.14	"0.03035"
"GO:0007178"	"transmembrane receptor protein serine/th..."	563	69	55.19	"0.03057"
"GO:0051494"	"negative regulation of cytoskeleton orga..."	267	36	26.18	"0.03069"
"GO:0001745"	"compound eye morphogenesis"	545	67	53.43	"0.03088"
"GO:0035329"	"hippo signaling"	115	18	11.27	"0.03100"
"GO:0045815"	"transcription initiation-coupled chromat..."	107	17	10.49	"0.03112"
"GO:0051960"	"regulation of nervous system development"	1979	218	194.01	"0.03147"
"GO:0071243"	"cellular response to arsenic-containing ..."	68	12	6.67	"0.03149"
"GO:0001701"	"in utero embryonic development"	693	83	67.94	"0.03154"
"GO:0048598"	"embryonic morphogenesis"	1497	168	146.76	"0.03166"
"GO:0006950"	"response to stress"	5901	614	578.5	"0.03195"
"GO:0031330"	"negative regulation of cellular cataboli..."	446	56	43.72	"0.03205"
"GO:0008356"	"asymmetric cell division"	303	40	29.7	"0.03207"
"GO:0044839"	"cell cycle G2/M phase transition"	410	52	40.19	"0.03215"
"GO:0051865"	"protein autoubiquitination"	165	24	16.18	"0.03216"
"GO:0001837"	"epithelial to mesenchymal transition"	182	26	17.84	"0.03244"
"GO:0050000"	"chromosome localization"	182	26	17.84	"0.03244"
"GO:0007129"	"homologous chromosome pairing at meiosis"	76	13	7.45	"0.03257"
"GO:0019048"	"modulation by virus of host process"	76	13	7.45	"0.03257"
"GO:0030155"	"regulation of cell adhesion"	741	88	72.64	"0.03301"
"GO:0002708"	"positive regulation of lymphocyte mediat..."	84	14	8.23	"0.03325"
"GO:0007365"	"periodic partitioning"	84	14	8.23	"0.03325"
"GO:0035987"	"endodermal cell differentiation"	84	14	8.23	"0.03325"
"GO:0042078"	"germ-line stem cell division"	84	14	8.23	"0.03325"
"GO:0051307"	"meiotic chromosome separation"	61	11	5.98	"0.03339"
"GO:0055059"	"asymmetric neuroblast division"	116	18	11.37	"0.03346"
"GO:0030706"	"germarium-derived oocyte differentiation"	92	15	9.02	"0.03363"
"GO:0051438"	"regulation of ubiquitin-protein transfer..."	100	16	9.8	"0.03376"
"GO:0018394"	"peptidyl-lysine acetylation"	358	46	35.1	"0.03456"
"GO:0006473"	"protein acetylation"	385	49	37.74	"0.03473"
"GO:0051962"	"positive regulation of nervous system de..."	1101	126	107.94	"0.03523"
"GO:0071345"	"cellular response to cytokine stimulus"	1139	130	111.66	"0.03523"
"GO:0046634"	"regulation of alpha-beta T cell activati..."	77	13	7.55	"0.03580"
"GO:0030522"	"intracellular receptor signaling pathway"	522	64	51.17	"0.03588"
"GO:0060964"	"regulation of miRNA-mediated gene silenc..."	85	14	8.33	"0.03635"
"GO:0045639"	"positive regulation of myeloid cell diff..."	109	17	10.69	"0.03640"
"GO:0043009"	"chordate embryonic development"	1150	131	112.74	"0.03645"
"GO:0046834"	"lipid phosphorylation"	93	15	9.12	"0.03660"
"GO:0051347"	"positive regulation of transferase activ..."	942	109	92.35	"0.03686"
"GO:0046822"	"regulation of nucleocytoplasmic transpor..."	271	36	26.57	"0.03719"
"GO:0006402"	"mRNA catabolic process"	514	63	50.39	"0.03731"
"GO:0046686"	"response to cadmium ion"	193	27	18.92	"0.03745"
"GO:0050688"	"regulation of defense response to virus"	176	25	17.25	"0.03757"
"GO:0051247"	"positive regulation of protein metabolic..."	2418	262	237.05	"0.03761"
"GO:0014009"	"glial cell proliferation"	126	19	12.35	"0.03820"
"GO:0030042"	"actin filament depolymerization"	70	12	6.86	"0.03844"
"GO:0044380"	"protein localization to cytoskeleton"	78	13	7.65	"0.03925"
"GO:1904029"	"regulation of cyclin-dependent protein k..."	143	21	14.02	"0.03925"
"GO:1903510"	"mucopolysaccharide metabolic process"	246	33	24.12	"0.03958"
"GO:0007304"	"chorion-containing eggshell formation"	127	19	12.45	"0.04095"
"GO:0019054"	"modulation by virus of host cellular pro..."	63	11	6.18	"0.04116"
"GO:0032535"	"regulation of cellular component size"	843	98	82.64	"0.04146"
"GO:0014909"	"smooth muscle cell migration"	119	18	11.67	"0.04169"
"GO:0008258"	"head involution"	71	12	6.96	"0.04230"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	71	12	6.96	"0.04230"
"GO:0038179"	"neurotrophin signaling pathway"	71	12	6.96	"0.04230"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynt..."	71	12	6.96	"0.04230"
"GO:0010165"	"response to X-ray"	111	17	10.88	"0.04231"
"GO:0046579"	"positive regulation of Ras protein signa..."	111	17	10.88	"0.04231"
"GO:0030716"	"oocyte fate determination"	103	16	10.1	"0.04280"
"GO:0061064"	"negative regulation of nematode larval d..."	79	13	7.74	"0.04293"
"GO:1902116"	"negative regulation of organelle assembl..."	79	13	7.74	"0.04293"
"GO:0001541"	"ovarian follicle development"	87	14	8.53	"0.04317"
"GO:0048640"	"negative regulation of developmental gro..."	319	41	31.27	"0.04375"
"GO:0007276"	"gamete generation"	2614	281	256.26	"0.04377"
"GO:0048546"	"digestive tract morphogenesis"	257	34	25.19	"0.04401"
"GO:0030278"	"regulation of ossification"	222	30	21.76	"0.04411"
"GO:0007391"	"dorsal closure"	231	31	22.65	"0.04471"
"GO:0007306"	"egg chorion assembly"	120	18	11.76	"0.04473"
"GO:0051963"	"regulation of synapse assembly"	392	49	38.43	"0.04545"
"GO:0030850"	"prostate gland development"	64	11	6.27	"0.04547"
"GO:0034644"	"cellular response to UV"	188	26	18.43	"0.04567"
"GO:0051293"	"establishment of spindle localization"	214	29	20.98	"0.04573"
"GO:0000079"	"regulation of cyclin-dependent protein s..."	137	20	13.43	"0.04578"
"GO:0016239"	"positive regulation of macroautophagy"	137	20	13.43	"0.04578"
"GO:0048736"	"appendage development"	857	99	84.02	"0.04655"
"GO:0016311"	"dephosphorylation"	632	75	61.96	"0.04666"
"GO:0045787"	"positive regulation of cell cycle"	763	89	74.8	"0.04675"
"GO:0046632"	"alpha-beta T cell differentiation"	88	14	8.63	"0.04689"
"GO:1904035"	"regulation of epithelial cell apoptotic ..."	88	14	8.63	"0.04689"
"GO:0042592"	"homeostatic process"	2658	285	260.57	"0.04693"
"GO:0010921"	"regulation of phosphatase activity"	206	28	20.19	"0.04739"
"GO:0014812"	"muscle cell migration"	146	21	14.31	"0.04750"
"GO:0033138"	"positive regulation of peptidyl-serine p..."	121	18	11.86	"0.04793"
"GO:0035303"	"regulation of dephosphorylation"	259	34	25.39	"0.04826"
"GO:0048813"	"dendrite morphogenesis"	624	74	61.17	"0.04847"
"GO:2000045"	"regulation of G1/S transition of mitotic..."	268	35	26.27	"0.04857"
"GO:0060071"	"Wnt signaling pathway, planar cell polar..."	113	17	11.08	"0.04888"
"GO:0003281"	"ventricular septum development"	105	16	10.29	"0.04971"
"GO:0032784"	"regulation of DNA-templated transcriptio..."	105	16	10.29	"0.04971"
